file,major_emotion,transcription,whisper_text,char_count_raw,word_count_raw,whisper_len,transcript_len,len_diff,wer,major_emotion_lower,char_count,word_count,unique_words,avg_word_len,punct_count,question_count,exclamation_count,sentence_count,avg_sent_len,emotion,cleaned_text,cleaned_word_count
Ses04F_impro08_M025.wav,frustrated," You know what.  I- You know what? You know what? No, it's fine. it's fine it's fine You know what?","You know what? You know what? No, it's fine. It's fine. It's fine. You know what?",81,16,16,20,-4,0.3,frustrated,81,16,6,4.125,10,3,0,6,2.667,frustrated,"you know what? you know what? no, it s fine. it s fine. it s fine. you know what?",19
Ses04F_impro08_M026.wav,frustrated," Hey, Cindy. Cindy, look I know this is not your fault.  Do whatever you want.","Hey, Cindy, Cindy, look, I know this is not your fault. Do whatever you want.",77,15,15,15,0,0.13333333333333333,frustrated,77,15,14,4.2,6,0,0,2,7.5,frustrated,"hey, cindy, cindy, look, i know this is not your fault. do whatever you want.",15
Ses04F_impro08_M027.wav,frustrated, Send me to whatever operator. I just- You know what?  I'm just done.  I'm just done.  I've lost all hope.,"Send me whatever operator. I just, you know what? I'm just done. I'm just done. I've lost all hope.",99,19,19,20,-1,0.1,frustrated,99,19,16,4.263,9,1,0,5,3.8,frustrated,"send me whatever operator. i just, you know what? i m just done. i m just done. i ve lost all hope.",22
Ses04F_impro08_M028.wav,frustrated," of getting my sixteen dollars back. It fine, no honestly.","I'm getting my $16 back. It's fine. Now, honestly...",52,9,9,10,-1,0.7,frustrated,52,9,9,4.889,9,0,0,3,3.0,frustrated,"i m getting my 16 back. it s fine. now, honestly...",11
Ses04F_impro08_M029.wav,frustrated," No, Cindy just don't even-look don't even.  Cuz I- look Cindy I know you don't care about me, okay.  I know that I'm just like another person who calls-","No Cindy just don't even look don't even because I know you look I know that look Cindy I know you don't care about me, okay? I know I know that I'm just like another person who calls and",187,39,39,29,10,0.5862068965517241,frustrated,187,39,22,3.821,6,1,0,2,19.5,frustrated,"no cindy just don t even look don t even because i know you look i know that look cindy i know you don t care about me, okay? i know i know that i m just like another person who calls and",43
Ses04F_impro08_M030.wav,frustrated, No it doesn't matter.  It's fine.  It's fine.  Just send me to the next operator.  That's fine.,"No, it doesn't matter. It's fine. It's fine. Just send me on to the next operator. It's fine.",93,18,18,17,1,0.17647058823529413,frustrated,93,18,14,4.222,10,0,0,5,3.6,frustrated,"no, it doesn t matter. it s fine. it s fine. just send me on to the next operator. it s fine.",22
Ses04F_impro08_M031.wav,frustrated, Yes.,Yes.,4,1,1,1,0,0.0,frustrated,4,1,1,4.0,1,0,0,1,1.0,frustrated,yes.,1
Ses04F_script01_1_F000.wav,frustrated, What's he going to say?  Maybe we should tell him before he sees it.,What's he going to say? Maybe we should tell him before he sees it.,67,14,14,14,0,0.0,frustrated,67,14,13,3.857,3,1,0,2,7.0,frustrated,what s he going to say? maybe we should tell him before he sees it.,15
Ses04F_script01_1_F002.wav,frustrated, When?,When?,5,1,1,1,0,0.0,frustrated,5,1,1,5.0,1,1,0,1,1.0,frustrated,when?,1
Ses04F_script01_1_F003.wav,frustrated, What was he doing out here at four in the morning?,What was he doing out here at four in the morning?,50,11,11,11,0,0.0,frustrated,50,11,11,3.636,1,1,0,1,11.0,frustrated,what was he doing out here at four in the morning?,11
Ses04F_script01_1_F004.wav,sad, Did you talk to him?,Did you talk to him?,20,5,5,5,0,0.0,sad,20,5,5,3.2,1,1,0,1,5.0,sad,did you talk to him?,5
Ses04F_script01_1_F005.wav,frustrated, He cried hard?,He cried hard.,14,3,3,3,0,0.3333333333333333,frustrated,14,3,3,4.0,1,0,0,1,3.0,frustrated,he cried hard.,3
Ses04F_script01_1_F006.wav,frustrated, What was he doing out here at that hour?  He's dreaming about him again.  He's walking around at night.,What was he doing out here at that hour? He's dreaming about him again. He's walking around at night.,101,19,19,19,0,0.0,frustrated,101,19,17,4.368,5,1,0,3,6.333,frustrated,what was he doing out here at that hour? he s dreaming about him again. he s walking around at night.,21
Ses04F_script01_1_F010.wav,angry, What do you mean dishonest?,What do you mean dishonest?,27,5,5,5,0,0.0,angry,27,5,5,4.6,1,1,0,1,5.0,angry,what do you mean dishonest?,5
Ses04F_script01_1_F011.wav,angry," What do you want to do, argue with him?",What do you want to do? Argue with him?,39,9,9,9,0,0.1111111111111111,angry,39,9,9,3.444,2,2,0,2,4.5,angry,what do you want to do? argue with him?,9
Ses04F_script01_1_F012.wav,angry, You can't say that to him.,You can't say that to him.,26,6,6,6,0,0.0,angry,26,6,6,3.5,2,0,0,1,6.0,angry,you can t say that to him.,7
Ses04F_script01_1_F013.wav,angry, How are you going to prove it?  Can you prove it?,How are you going to prove it? Can you prove it?,48,11,11,11,0,0.0,angry,48,11,8,3.455,2,2,0,2,5.5,angry,how are you going to prove it? can you prove it?,11
Ses04F_script01_1_F014.wav,angry, To you it is and to me but not to him.  You can talk yourself blue in the face but there's no body and no grave so where are you?,"To you it is, and to me, but not to him. You can talk yourself blue in the face, but there's no body and no grave, so where are you?",132,30,30,30,0,0.13333333333333333,angry,132,30,24,3.433,7,1,0,2,15.0,angry,"to you it is, and to me, but not to him. you can talk yourself blue in the face, but there s no body and no grave, so where are you?",31
Ses04F_script01_1_F015.wav,angry, The trouble is the goddamn newspapers.  Every month some boy turns up from nowhere so the next one is going to be Larry.,"The trouble is the goddamn newspapers. Every month, some boy turns up from nowhere, so the next one is going to be Larry. All right, all right, all right.",154,29,29,23,6,0.34782608695652173,angry,154,29,23,4.345,7,0,0,3,9.667,angry,"the trouble is the goddamn newspapers. every month, some boy turns up from nowhere, so the next one is going to be larry. all right, all right, all right.",29
Ses04F_script01_1_F017.wav,frustrated, Well I got an idea but what's the story?,"Well, I got an idea, but what's the story?",42,9,9,9,0,0.2222222222222222,frustrated,42,9,9,3.778,4,1,0,1,9.0,frustrated,"well, i got an idea, but what s the story?",10
Ses04F_script01_1_F018.wav,neutral," Well that's only your business, Chris.","Well, that's only your business, Chris.",39,6,6,6,0,0.16666666666666666,neutral,39,6,6,5.667,4,0,0,1,6.0,neutral,"well, that s only your business, chris.",7
Ses04F_script01_1_F019.wav,angry, What do you want me to do?  You're old enough to know your own mind.,What do you want me to do? You're old enough to know your own mind.,67,15,15,15,0,0.0,angry,67,15,14,3.533,3,1,0,2,7.5,angry,what do you want me to do? you re old enough to know your own mind.,16
Ses04F_script01_1_F020.wav,frustrated, Well you want to make sure that father isn't going to-,"Well, you want to make sure that father isn't going to...",57,11,11,11,0,0.18181818181818182,frustrated,57,11,11,4.273,5,0,0,1,11.0,frustrated,"well, you want to make sure that father isn t going to...",12
Ses04F_script01_1_F021.wav,frustrated, I'm just saying.,I'm just saying.,16,3,3,3,0,0.0,frustrated,16,3,3,4.667,2,0,0,1,3.0,frustrated,i m just saying.,4
Ses04F_script01_1_F022.wav,angry, I ignore what I got to ignore. The girl is Larry's girl.,I ignore what I gotta ignore. The girl is Larry's girl.,55,11,11,12,-1,0.16666666666666666,angry,55,11,10,4.091,3,0,0,2,5.5,angry,i ignore what i gotta ignore. the girl is larry s girl.,12
Ses04F_script01_1_F023.wav,angry," From father's point of view, he's not dead and you have no right to take his girl.","From father's point of view, he's not dead and you have no right to take his girl.",82,17,17,17,0,0.0,angry,82,17,17,3.882,4,0,0,1,17.0,angry,"from father s point of view, he s not dead and you have no right to take his girl.",19
Ses04F_script01_1_F024.wav,angry," Now you can go on from there and you know where to go, but I'm telling you I don't know where to go.  See I don't know.  Now what can I do for you?","Now you can go on from there if you know where to go, but I'm telling you, I don't know where to go. See, I don't know. Now what can I do for you?",146,34,34,34,0,0.08823529411764706,angry,146,34,25,3.324,9,1,0,3,11.333,angry,"now you can go on from there if you know where to go, but i m telling you, i don t know where to go. see, i don t know. now what can i do for you?",37
Ses04F_script01_1_F025.wav,neutral, You're a considerate fellow.  There's nothing wrong in that.,You're a considerate fellow. There's nothing wrong in that.,59,9,9,9,0,0.0,neutral,59,9,9,5.667,4,0,0,2,4.5,neutral,you re a considerate fellow. there s nothing wrong in that.,11
Ses04F_script01_1_F026.wav,frustrated, Did you ask Annie yet?,Did you ask Annie yet?,22,5,5,5,0,0.0,frustrated,22,5,5,3.6,1,1,0,1,5.0,frustrated,did you ask annie yet?,5
Ses04F_script01_1_F027.wav,frustrated, How do you know she'll marry you?  Maybe she feels the same way father does.,How do you know she'll marry you? Maybe she feels the same way father does.,75,15,15,15,0,0.0,frustrated,75,15,15,4.067,3,1,0,2,7.5,frustrated,how do you know she ll marry you? maybe she feels the same way father does.,16
Ses04F_script01_1_F028.wav,frustrated, The trouble is you don't see enough women.  You never did.,The trouble is you don't see enough women. You never did.,57,11,11,11,0,0.0,frustrated,57,11,10,4.273,3,0,0,2,5.5,frustrated,the trouble is you don t see enough women. you never did.,12
Ses04F_script01_1_F029.wav,angry, I don't see why it has to be Annie.,I don't see why it has to be Annie.,35,9,9,9,0,0.0,angry,35,9,9,3.0,2,0,0,1,9.0,angry,i don t see why it has to be annie.,10
Ses04F_script01_1_F030.wav,angry, Well that's a good answer but it don't answer anything.  You haven't seen her since you went to war.  It's been five years.,"Oh, well, that's a good answer, but it don't answer anything. You haven't seen her since you went to war. It's been five years.",127,24,24,23,1,0.13043478260869565,angry,127,24,23,4.333,10,0,0,3,8.0,angry,"oh, well, that s a good answer, but it don t answer anything. you haven t seen her since you went to war. it s been five years.",28
Ses04F_script01_1_F031.wav,frustrated," I don't want a diagram.  He thinks he's coming back, Chris.","I don't want a diagram. He thinks he's coming back, Chris.",58,11,11,11,0,0.0,frustrated,58,11,11,4.364,5,0,0,2,5.5,frustrated,"i don t want a diagram. he thinks he s coming back, chris.",13
Ses04F_script01_1_F032.wav,angry, You marry that girl.  You're pronouncing him dead.  Now what happens to your father?  Do you know because I don't?,"You marry that girl, you're pronouncing him dead. Now what happens to your father? Do you know? Because I don't.",112,20,20,20,0,0.15,angry,112,20,19,4.65,7,2,0,4,5.0,angry,"you marry that girl, you re pronouncing him dead. now what happens to your father? do you know? because i don t.",22
Ses04F_script01_1_F033.wav,frustrated, Just give it some more thought.,Just give it some more thought.,31,6,6,6,0,0.0,frustrated,31,6,6,4.333,1,0,0,1,6.0,frustrated,just give it some more thought.,6
Ses04F_script01_1_F034.wav,frustrated, What the hell is this?,What the hell is this?,22,5,5,5,0,0.0,frustrated,22,5,5,3.6,1,1,0,1,5.0,frustrated,what the hell is this?,5
Ses04F_script01_1_F035.wav,angry, Are you crazy?,Are you crazy?,14,3,3,3,0,0.0,angry,14,3,3,4.0,1,1,0,1,3.0,angry,are you crazy?,3
Ses04F_script01_1_F036.wav,angry, You've got a business here.  What the hell is this?,You've got a business here. What the hell is this?,50,10,10,10,0,0.0,angry,50,10,10,4.1,3,1,0,2,5.0,angry,you ve got a business here. what the hell is this?,11
Ses04F_script01_1_F037.wav,angry, Must you be inspired?,Must you be inspired?,21,4,4,4,0,0.0,angry,21,4,4,4.5,1,1,0,1,4.0,angry,must you be inspired?,4
Ses04F_script01_1_F038.wav,frustrated, You mean-tell me something you mean you'd really leave the business?,"You mean, tell me something, you mean you'd really leave the business?",70,12,12,11,1,0.2727272727272727,frustrated,70,12,11,4.917,4,1,0,1,12.0,frustrated,"you mean, tell me something, you mean you d really leave the business?",13
Ses04F_script01_1_F039.wav,frustrated, Well you don't want to think that way.,"Well, you don't want to think that way.",39,8,8,8,0,0.125,frustrated,39,8,8,4.0,3,0,0,1,8.0,frustrated,"well, you don t want to think that way.",9
Ses04F_script01_1_F040.wav,angry, Alright but don't think that way,All right. But don't think that way.,36,7,7,6,1,0.5,angry,36,7,7,4.286,3,0,0,2,3.5,angry,all right. but don t think that way.,8
Ses04F_script01_1_F041.wav,angry," because what the hell did we work for?  This whole shooting match is just for you, Chris.","Because what the hell did we work for? This whole shooting match is just for you, Chris!",88,17,17,17,0,0.058823529411764705,angry,88,17,17,4.235,3,1,1,2,8.5,angry,"because what the hell did we work for? this whole shooting match is just for you, chris!",17
Ses04F_script01_1_F042.wav,angry, But don't think that way.  You hear me?,But don't think that way. You hear me? I am.,44,10,10,8,2,0.25,angry,44,10,10,3.5,4,1,0,3,3.333,angry,but don t think that way. you hear me? i am.,11
Ses04F_script01_1_F043.wav,angry, I don't understand you do I?,"I don't understand you, do I?",29,6,6,6,0,0.16666666666666666,angry,29,6,6,4.0,3,1,0,1,6.0,angry,"i don t understand you, do i?",7
Ses04F_script01_1_F044.wav,angry, Yeah.  I can see that.,"Yeah, I can see that.",21,5,5,5,0,0.2,angry,21,5,5,3.4,2,0,0,1,5.0,angry,"yeah, i can see that.",5
Ses04F_script01_1_M000.wav,neutral, He saw it.,He saw it.,10,3,3,3,0,0.0,neutral,10,3,3,2.667,1,0,0,1,3.0,neutral,he saw it.,3
Ses04F_script01_1_M001.wav,frustrated, He was out here when it broke.,He was out here when it broke.,30,7,7,7,0,0.0,frustrated,30,7,7,3.429,1,0,0,1,7.0,frustrated,he was out here when it broke.,7
Ses04F_script01_1_M002.wav,frustrated, About four this morning.  I heard it cracking and I woke up and looked out.  He was standing right there when it cracked.,About four this morning. I heard it cracking and I woke up and looked out. He was standing right there when it cracked.,119,23,23,23,0,0.0,frustrated,119,23,20,4.217,3,0,0,3,7.667,frustrated,about four this morning. i heard it cracking and i woke up and looked out. he was standing right there when it cracked.,23
Ses04F_script01_1_M003.wav,frustrated," I don't know.  When it cracked, he ran back into the house and cried in the kitchen.","I don't know. When it cracked, he ran back into the house and cried in the kitchen.",83,17,17,17,0,0.0,frustrated,83,17,16,3.941,4,0,0,2,8.5,frustrated,"i don t know. when it cracked, he ran back into the house and cried in the kitchen.",18
Ses04F_script01_1_M004.wav,sad," No, I figured the best thing was to leave him alone.","No, I figured the best thing was to leave him alone.",52,11,11,11,0,0.0,sad,52,11,11,3.818,2,0,0,1,11.0,sad,"no, i figured the best thing was to leave him alone.",11
Ses04F_script01_1_M005.wav,sad, I could hear him right through the floor of my room.,I could hear him right through the floor of my room.,52,11,11,11,0,0.0,sad,52,11,11,3.818,1,0,0,1,11.0,sad,i could hear him right through the floor of my room.,11
Ses04F_script01_1_M006.wav,frustrated, I guess he is.,I guess he is.,14,4,4,4,0,0.0,frustrated,14,4,4,2.75,1,0,0,1,4.0,frustrated,i guess he is.,4
Ses04F_script01_1_M007.wav,frustrated," I don't know the meaning of this, mom.  But I know one thing you made a terrible mistake with dad.","I don't know the meaning of this, Mom. But I know one thing. We made a terrible mistake with Dad.",97,20,20,20,0,0.1,frustrated,97,20,18,3.9,5,0,0,3,6.667,frustrated,"i don t know the meaning of this, mom. but i know one thing. we made a terrible mistake with dad.",21
Ses04F_script01_1_M008.wav,frustrated," Being dishonest with him, that kind of thing always pays off and now it's paying off.","Being dishonest with him, that kind of thing always pays off and now it's paying off.",85,16,16,16,0,0.0,frustrated,85,16,16,4.375,3,0,0,1,16.0,frustrated,"being dishonest with him, that kind of thing always pays off and now it s paying off.",17
Ses04F_script01_1_M009.wav,angry, You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,You know that Larry's not coming back and I know it. Why do we allow him to go on thinking that we believe with him?,116,25,25,25,0,0.0,angry,116,25,22,3.68,3,1,0,2,12.5,angry,you know that larry s not coming back and i know it. why do we allow him to go on thinking that we believe with him?,26
Ses04F_script01_1_M010.wav,angry, I don't want to argue with him but it's time that he realizes that Larry's not coming back anymore.,"I don't want to argue with him, but it's time he realized that Larry's not coming back anymore.",95,18,18,19,-1,0.15789473684210525,angry,95,18,18,4.333,5,0,0,1,18.0,angry,"i don t want to argue with him, but it s time he realized that larry s not coming back anymore.",21
Ses04F_script01_1_M011.wav,angry," Why shouldn't he dream of him?  Walk the nights waiting for him?  Do we contradict him?  Do we say straight out that we have no hope anymore, that we haven't had any hope for years now?",Why shouldn't he dream of him? Walk the nights waiting for him? Do we contradict him? Do we say straight out that we have no hope anymore? That we haven't had any hope for years now?,182,36,36,36,0,0.027777777777777776,angry,182,36,27,4.083,7,5,0,5,7.2,angry,why shouldn t he dream of him? walk the nights waiting for him? do we contradict him? do we say straight out that we have no hope anymore? that we haven t had any hope for years now?,38
Ses04F_script01_1_M012.wav,angry, We've got to say it to him.,We've got to say it to him.,27,7,7,7,0,0.0,angry,27,7,6,3.0,2,0,0,1,7.0,angry,we ve got to say it to him.,8
Ses04F_script01_1_M013.wav,angry, For God's sake three years.  Nobody comes back after three years.  It's insane.,"For God's sake, three years. Nobody comes back after three years. It's insane.",78,13,13,13,0,0.07692307692307693,angry,78,13,11,5.077,6,0,0,3,4.333,angry,"for god s sake, three years. nobody comes back after three years. it s insane.",15
Ses04F_script01_1_M014.wav,frustrated, Sit down mom.  I want to talk to you.,"Where are you? Sit down, Mom. I want to talk to you.",52,12,12,9,3,0.4444444444444444,frustrated,52,12,11,3.417,4,1,0,3,4.0,frustrated,"where are you? sit down, mom. i want to talk to you.",12
Ses04F_script01_1_M015.wav,frustrated," Alright, alright, alright.  Listen. You know why I asked Annie here don't you?","All right, all right, all right, listen. You know why I asked Danny here, don't you?",84,16,16,13,3,0.6153846153846154,frustrated,84,16,12,4.312,7,1,0,2,8.0,frustrated,"all right, all right, all right, listen. you know why i asked danny here, don t you?",17
Ses04F_script01_1_M016.wav,neutral, You know why.,You know why.,13,3,3,3,0,0.0,neutral,13,3,3,3.667,1,0,0,1,3.0,neutral,you know why.,3
Ses04F_script01_1_M017.wav,neutral, I'm going to ask her to marry me.,Go and ask her to marry me.,27,7,7,8,-1,0.375,neutral,27,7,7,3.0,1,0,0,1,7.0,neutral,go and ask her to marry me.,7
Ses04F_script01_1_M018.wav,frustrated, You know it's not only my business.,You know it's not only my business.,35,7,7,7,0,0.0,frustrated,35,7,7,4.143,2,0,0,1,7.0,frustrated,you know it s not only my business.,8
Ses04F_script01_1_M019.wav,frustrated, Then it's alright.  I'll go ahead with it.,Then it's all right. I'll go ahead with it.,43,9,9,8,1,0.25,frustrated,43,9,9,3.889,4,0,0,2,4.5,frustrated,then it s all right. i ll go ahead with it.,11
Ses04F_script01_1_M020.wav,angry, Then it isn't just my business.,then it isn't just my business.,31,6,6,6,0,0.0,angry,31,6,6,4.333,2,0,0,1,6.0,angry,then it isn t just my business.,7
Ses04F_script01_1_M021.wav,angry, Sometimes you infuriate me.  You know that?  Isn't it your business too if I tell this to father and he throws a fit about it.,"Sometimes you infuriate me, you know that? Isn't it your business too if I tell this to father and he throws a fit about it?",124,25,25,25,0,0.08,angry,124,25,24,4.0,4,2,0,2,12.5,angry,"sometimes you infuriate me, you know that? isn t it your business too if i tell this to father and he throws a fit about it?",26
Ses04F_script01_1_M022.wav,angry, Sometimes you have a- Sometimes you have a talent for ignoring things.,Sometimes you have a talent for ignoring things.,48,8,8,12,-4,0.3333333333333333,angry,48,8,8,5.125,1,0,0,1,8.0,angry,sometimes you have a talent for ignoring things.,8
Ses04F_script01_1_M023.wav,frustrated, She's not Larry's girl.,She's not Larry's girl.,23,4,4,4,0,0.0,frustrated,23,4,4,5.0,3,0,0,1,4.0,frustrated,she s not larry s girl.,6
Ses04F_script01_1_M024.wav,frustrated," I don't know why it is but every time I reach out for something I want, I have to pull back because other people will suffer. My whole bloody life time after time after time.","I don't know why it is, but every time I reach out for something I want, I have to pull back because other people will suffer. My whole bloody life, time after time after time.",176,35,35,35,0,0.05714285714285714,frustrated,176,35,29,4.057,6,0,0,2,17.5,frustrated,"i don t know why it is, but every time i reach out for something i want, i have to pull back because other people will suffer. my whole bloody life, time after time after time.",36
Ses04F_script01_1_M025.wav,angry, To hell with that.,To hell with that.,18,4,4,4,0,0.0,angry,18,4,4,3.75,1,0,0,1,4.0,angry,to hell with that.,4
Ses04F_script01_1_M026.wav,sad, I wanted to get this settled first.,I wanted to get this settled first.,35,7,7,7,0,0.0,sad,35,7,7,4.143,1,0,0,1,7.0,sad,i wanted to get this settled first.,7
Ses04F_script01_1_M027.wav,frustrated," Well if she does, then that's the end of it.  From her letters, I think she's forgotten him.  I'll find out.","Well, if she does, then that's the end of it. From her letters, I think she's forgotten him. I'll find out.",107,21,21,21,0,0.047619047619047616,frustrated,107,21,21,4.143,9,0,0,3,7.0,frustrated,"well, if she does, then that s the end of it. from her letters, i think she s forgotten him. i ll find out.",24
Ses04F_script01_1_M028.wav,angry," and then we'll thrash it out with dad, right mom.  Don't avoid me.","and then we'll thrash it out with Dad. Right, Mom? Don't avoid me.",66,13,13,13,0,0.23076923076923078,angry,66,13,13,4.154,6,1,0,3,4.333,angry,"and then we ll thrash it out with dad. right, mom? don t avoid me.",15
Ses04F_script01_1_M029.wav,angry, So what I'm not fast with women.,So what? I'm not fast with women. I don't.,42,9,9,7,2,0.42857142857142855,angry,42,9,9,3.778,5,1,0,3,3.0,angry,so what? i m not fast with women. i don t.,11
Ses04F_script01_1_M030.wav,angry, Because it is.,Because it is. Oh.,18,4,4,3,1,0.3333333333333333,angry,18,4,4,3.75,2,0,0,2,2.0,angry,because it is. oh.,4
Ses04F_script01_1_M031.wav,frustrated, I can't help it.  I know her best.  I was brought up next door to her.,I can't help it. I know her best. I was brought up next door to her.,68,16,16,16,0,0.0,frustrated,68,16,14,3.312,4,0,0,3,5.333,frustrated,i can t help it. i know her best. i was brought up next door to her.,17
Ses04F_script01_1_M032.wav,sad," These years when I think of someone for my wife, I think of Annie.  What do you want, a diagram?","These years when I think of someone for my wife, I think of Annie. What do you want, a diagram?",95,20,20,20,0,0.0,sad,95,20,17,3.8,4,1,0,2,10.0,sad,"these years when i think of someone for my wife, i think of annie. what do you want, a diagram?",20
Ses04F_script01_1_M033.wav,frustrated, Alright then mom.,"Alright then, Mom.",18,3,3,3,0,0.3333333333333333,frustrated,18,3,3,5.333,2,0,0,1,3.0,frustrated,"alright then, mom.",3
Ses04F_script01_1_M034.wav,angry," I've given it three years of thought.  I hoped that if I waited, dad would forget about Larry","I've given it three years of thought. I'd hope that if I waited, Dad would forget about Larry...",96,18,18,18,0,0.16666666666666666,angry,96,18,18,4.389,7,0,0,2,9.0,angry,"i ve given it three years of thought. i d hope that if i waited, dad would forget about larry...",20
Ses04F_script01_1_M035.wav,frustrated," and everything would be happy and we would have a regular wedding.  But if that can't happen here, then I'll have to get out.","and everything would be happy and we'd have a regular wedding. But if that can't happen here, then I'll have to get out.",120,23,23,24,-1,0.08333333333333333,frustrated,120,23,21,4.261,6,0,0,2,11.5,frustrated,"and everything would be happy and we d have a regular wedding. but if that can t happen here, then i ll have to get out.",26
Ses04F_script01_1_M036.wav,angry," I'll get out.  I'll get married and live someplace else, maybe New York.",I'll get out. I'll get married and live someplace else. Maybe New York.,71,13,13,13,0,0.07692307692307693,angry,71,13,11,4.538,5,0,0,3,4.333,angry,i ll get out. i ll get married and live someplace else. maybe new york.,15
Ses04F_script01_1_M037.wav,angry, I've been a good son too long.  A good sucker I'm through with it.,"I've been a good son too long, a good sucker, I'm through with it.",66,14,14,14,0,0.14285714285714285,angry,66,14,12,3.786,5,0,0,1,14.0,angry,"i ve been a good son too long, a good sucker, i m through with it.",16
Ses04F_script01_1_M038.wav,angry," The business, the business doesn't inspire me.",What is this? The business? The business doesn't inspire me.,60,10,10,7,3,0.5714285714285714,angry,60,10,9,5.1,4,2,0,3,3.333,angry,what is this? the business? the business doesn t inspire me.,11
Ses04F_script01_1_M039.wav,frustrated," Yes, I like it an hour a day.  If I have to grub for money all day long, at least at evening I want it beautiful.","Yes, I like it an hour a day. If I have to grub for money all day long, at least at evening, I want it beautiful.",113,26,26,26,0,0.038461538461538464,frustrated,113,26,22,3.385,5,0,0,2,13.0,frustrated,"yes, i like it an hour a day. if i have to grub for money all day long, at least at evening, i want it beautiful.",26
Ses04F_script01_1_M040.wav,frustrated, I want- I want a family.  I want some kids.  I want to build something I give myself to.  Annie is in the middle of that.  Now where do I find it?,I want a family. I want some kids. I want to build something I can give myself to. Annie is in the middle of that. Now where do I find it?,138,31,31,32,-1,0.09375,frustrated,138,31,25,3.484,5,1,0,5,6.2,frustrated,i want a family. i want some kids. i want to build something i can give myself to. annie is in the middle of that. now where do i find it?,31
Ses04F_script01_1_M041.wav,frustrated, Yes on this I would.,"Yes, on this I would.",21,5,5,5,0,0.2,frustrated,21,5,5,3.4,2,0,0,1,5.0,frustrated,"yes, on this i would.",5
Ses04F_script01_1_M042.wav,frustrated, Then you help me stay here.,Then you help me stay here,26,6,6,6,0,0.16666666666666666,frustrated,26,6,6,3.5,0,0,0,1,6.0,frustrated,then you help me stay here,6
Ses04F_script01_1_M043.wav,frustrated, I know.  Just you help me stay here.,I know just you helped me stay here.,36,8,8,8,0,0.25,frustrated,36,8,8,3.625,1,0,0,1,8.0,frustrated,i know just you helped me stay here.,8
Ses04F_script01_1_M044.wav,angry, I am thinking that way.,I am thinking that way.,23,5,5,5,0,0.0,angry,23,5,5,3.8,1,0,0,1,5.0,angry,i am thinking that way.,5
Ses04F_script01_1_M045.wav,angry, No.  I'm a pretty tough guy.,No. I'm a pretty tough guy.,27,6,6,6,0,0.0,angry,27,6,6,3.667,3,0,0,2,3.0,angry,no. i m a pretty tough guy.,7
Ses04F_script01_2_F000.wav,angry, Why did he invite her?,Why did he invite her?,22,5,5,5,0,0.0,angry,22,5,5,3.6,1,1,0,1,5.0,angry,why did he invite her?,5
Ses04F_script01_2_F001.wav,angry, It's been three years.  Why all of a sudden?,It's been three years. Why all of a sudden?,43,9,9,9,0,0.0,angry,43,9,9,3.889,3,1,0,2,4.5,angry,it s been three years. why all of a sudden?,10
Ses04F_script01_2_F002.wav,frustrated, Nobody comes seven hundred miles just to see.,Nobody comes 700 miles just to see.,35,7,7,8,-1,0.25,frustrated,35,7,7,4.143,1,0,0,1,7.0,frustrated,nobody comes 700 miles just to see.,7
Ses04F_script01_2_F003.wav,frustrated, She's not going to marry him.,She's not going to marry him.,29,6,6,6,0,0.0,frustrated,29,6,6,4.0,2,0,0,1,6.0,frustrated,she s not going to marry him.,7
Ses04F_script01_2_F004.wav,frustrated, It's got that about it.,It's got that about it.,23,5,5,5,0,0.0,frustrated,23,5,5,3.8,2,0,0,1,5.0,frustrated,it s got that about it.,6
Ses04F_script01_2_F005.wav,angry," What's going on here, Joe?","What's going on here, Joe?",26,5,5,5,0,0.0,angry,26,5,5,4.4,3,1,0,1,5.0,angry,"what s going on here, joe?",6
Ses04F_script01_2_F006.wav,angry," No, line.",No. Line.,9,2,2,2,0,0.5,angry,9,2,2,4.0,2,0,0,2,1.0,angry,no. line.,2
Ses04F_script01_2_F007.wav,angry," She's not his girl, Joe.  She knows she's not.","She's not his girl, Joe. She knows she's not.",45,9,9,9,0,0.0,angry,45,9,8,4.111,5,0,0,2,4.5,angry,"she s not his girl, joe. she knows she s not.",11
Ses04F_script01_2_F008.wav,angry, Then why is she still single?  New York is full of men.  Why hasn't she married?,Then why is she still single? New York is full of men. Why hasn't she married?,78,16,16,16,0,0.0,angry,78,16,13,3.938,4,2,0,3,5.333,angry,then why is she still single? new york is full of men. why hasn t she married?,17
Ses04F_script01_2_F009.wav,angry, Probably a hundred people told her she's foolish but she's waited.,"Probably a hundred people told her she's foolish, but she's waited.",67,11,11,11,0,0.09090909090909091,angry,67,11,10,5.182,4,0,0,1,11.0,angry,"probably a hundred people told her she s foolish, but she s waited.",13
Ses04F_script01_2_F010.wav,angry, Because she knows what I know that's why.  She's faithful as a rock.,"Because she knows what I know, that's why. She's faithful as a rock.",68,13,13,13,0,0.07692307692307693,angry,68,13,13,4.308,5,0,0,2,6.5,angry,"because she knows what i know, that s why. she s faithful as a rock.",15
Ses04F_script01_2_F011.wav,frustrated," In my worst moments, I think of her waiting and I know again that I'm right.","In my worst moments, I think of her waiting, and I know again that I'm right.",77,16,16,16,0,0.0625,frustrated,77,16,15,3.875,4,0,0,1,16.0,frustrated,"in my worst moments, i think of her waiting, and i know again that i m right.",17
